date,home,away,home_score,away_score,home_xg,away_xg,attendance,referee,match_report_url,home_pk_goals,home_pk_attempts,home_yellow_cards,home_red_cards,home_shots,home_shots_on_target,home_tackles,home_interceptions,home_fouls_committed,away_pk_goals,away_pk_attempts,away_yellow_cards,away_red_cards,away_shots,away_shots_on_target,away_tackles,away_interceptions,away_fouls_committed,Player,#,Nation,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,season
2017-12-24,Kayserispor,Malatyaspor,0,1,NA,NA,0,Umit Öztürk,https://fbref.com/en/matches/0cfcdabf/Kayserispor-Malatyaspor-December-24-2017-Super-Lig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,StÃ©phane Badji,25,sn SEN,DM,90,0,0,0,0,1,0,0,0,2,2,0,1,3,2,0,0,0,2017-2018
2017-12-24,Kayserispor,Malatyaspor,0,1,NA,NA,0,Umit Öztürk,https://fbref.com/en/matches/0cfcdabf/Kayserispor-Malatyaspor-December-24-2017-Super-Lig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Atila Turan,89,tr TUR,LB,90,0,0,0,0,0,0,0,0,0,1,0,10,2,1,0,0,0,2017-2018
2017-12-24,Kayserispor,Malatyaspor,0,1,NA,NA,0,Umit Öztürk,https://fbref.com/en/matches/0cfcdabf/Kayserispor-Malatyaspor-December-24-2017-Super-Lig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oleksandr Kucher,50,ua UKR,CB,80,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2017-2018
2017-12-24,Kayserispor,Malatyaspor,0,1,NA,NA,0,Umit Öztürk,https://fbref.com/en/matches/0cfcdabf/Kayserispor-Malatyaspor-December-24-2017-Super-Lig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gonzalo Espinoza,5,cl CHI,MF,10,0,0,0,0,1,1,1,0,0,2,0,1,1,0,0,0,0,2017-2018
2017-12-24,Kayserispor,Malatyaspor,0,1,NA,NA,0,Umit Öztürk,https://fbref.com/en/matches/0cfcdabf/Kayserispor-Malatyaspor-December-24-2017-Super-Lig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jean-Armel Kana-Biyik,76,cm CMR,CB,90,0,0,0,0,1,0,0,0,1,2,0,4,1,2,0,0,0,2017-2018
2017-12-24,Kayserispor,Malatyaspor,0,1,NA,NA,0,Umit Öztürk,https://fbref.com/en/matches/0cfcdabf/Kayserispor-Malatyaspor-December-24-2017-Super-Lig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cristian SÄƒpunaru,22,ro ROU,RB,90,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,2017-2018
2017-12-24,Kayserispor,Malatyaspor,0,1,NA,NA,0,Umit Öztürk,https://fbref.com/en/matches/0cfcdabf/Kayserispor-Malatyaspor-December-24-2017-Super-Lig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Silviu Lung Jr.,33,ro ROU,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-2018
2017-12-24,Kasımpaşa,Başakşehir,1,2,NA,NA,0,Ali Palabıyık,https://fbref.com/en/matches/c14da38b/Kasimpasa-Istanbul-Basaksehir-December-24-2017-Super-Lig,0,0,3,0,10,6,9,13,14,0,0,1,0,20,9,16,7,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-2018
2017-12-24,Galatasaray,Göztepe,3,1,NA,NA,0,Yaşar Kemal Uğurlu,https://fbref.com/en/matches/a2238fc9/Galatasaray-Goztepe-December-24-2017-Super-Lig,0,0,4,0,15,7,14,20,19,1,1,2,0,7,4,14,19,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-2018
2017-12-25,Osmanlıspor,Akhisarspor,3,2,NA,NA,0,Özgür Yankaya,https://fbref.com/en/matches/86a1e1af/Osmanlispor-Akhisar-Belediyespor-December-25-2017-Super-Lig,1,1,2,0,20,11,6,20,20,1,1,3,1,9,3,5,14,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-2018
2018-01-19,Kasımpaşa,Alanyaspor,3,2,NA,NA,0,Yaşar Kemal Uğurlu,https://fbref.com/en/matches/1051d96a/Kasimpasa-Alanyaspor-January-19-2018-Super-Lig,0,0,3,0,15,8,11,14,12,1,1,1,1,8,2,10,16,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-2018
2018-01-20,Karabükspor,Gençlerbirliği,0,2,NA,NA,0,Ali Palabıyık,https://fbref.com/en/matches/7acbb534/Kardemir-Karabukspor-Genclerbirligi-January-20-2018-Super-Lig,0,0,2,0,12,4,14,9,17,0,0,3,0,11,4,14,10,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-2018
2018-01-20,Osmanlıspor,Malatyaspor,0,0,NA,NA,0,Fırat Aydınus,https://fbref.com/en/matches/4bd12c3b/Osmanlispor-Malatyaspor-January-20-2018-Super-Lig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Souleymane Doukara,11,sn SEN,FW,64,0,0,0,0,2,1,0,0,0,1,0,1,0,0,0,0,0,2017-2018
2018-01-20,Osmanlıspor,Malatyaspor,0,0,NA,NA,0,Fırat Aydınus,https://fbref.com/en/matches/4bd12c3b/Osmanlispor-Malatyaspor-January-20-2018-Super-Lig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sokol Cikalleshi,9,al ALB,"FW,MF",26,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2017-2018
2018-01-20,Osmanlıspor,Malatyaspor,0,0,NA,NA,0,Fırat Aydınus,https://fbref.com/en/matches/4bd12c3b/Osmanlispor-Malatyaspor-January-20-2018-Super-Lig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aminu Umar,50,ng NGA,AM,90,0,0,0,0,1,1,0,0,1,1,1,4,2,0,0,0,0,2017-2018
2018-01-20,Osmanlıspor,Malatyaspor,0,0,NA,NA,0,Fırat Aydınus,https://fbref.com/en/matches/4bd12c3b/Osmanlispor-Malatyaspor-January-20-2018-Super-Lig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Musa Ã‡aÄŸÄ±ran,35,tr TUR,AM,90,0,0,0,0,2,2,0,0,2,3,0,3,1,1,0,0,0,2017-2018
2018-01-20,Osmanlıspor,Malatyaspor,0,0,NA,NA,0,Fırat Aydınus,https://fbref.com/en/matches/4bd12c3b/Osmanlispor-Malatyaspor-January-20-2018-Super-Lig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Serdar GÃ¼rler,7,tr TUR,AM,90,0,0,0,0,3,0,0,0,1,2,0,8,0,0,0,0,0,2017-2018
2018-01-20,Osmanlıspor,Malatyaspor,0,0,NA,NA,0,Fırat Aydınus,https://fbref.com/en/matches/4bd12c3b/Osmanlispor-Malatyaspor-January-20-2018-Super-Lig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Raheem Lawal,8,ng NGA,DM,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2017-2018
2018-01-20,Osmanlıspor,Malatyaspor,0,0,NA,NA,0,Fırat Aydınus,https://fbref.com/en/matches/4bd12c3b/Osmanlispor-Malatyaspor-January-20-2018-Super-Lig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Adrien Regattin,10,ma MAR,MF,59,0,0,0,0,0,0,0,0,2,2,0,6,1,0,0,0,0,2017-2018
2018-01-20,Osmanlıspor,Malatyaspor,0,0,NA,NA,0,Fırat Aydınus,https://fbref.com/en/matches/4bd12c3b/Osmanlispor-Malatyaspor-January-20-2018-Super-Lig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mehmet GÃ¼ven,6,tr TUR,DM,77,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,2017-2018
2018-01-20,Osmanlıspor,Malatyaspor,0,0,NA,NA,0,Fırat Aydınus,https://fbref.com/en/matches/4bd12c3b/Osmanlispor-Malatyaspor-January-20-2018-Super-Lig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tortol Lumanza,67,be BEL,MF,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2017-2018
2018-01-20,Osmanlıspor,Malatyaspor,0,0,NA,NA,0,Fırat Aydınus,https://fbref.com/en/matches/4bd12c3b/Osmanlispor-Malatyaspor-January-20-2018-Super-Lig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Muhammed BayÄ±r,33,tr TUR,LB,90,0,0,0,0,0,0,0,0,0,1,0,3,3,2,0,0,0,2017-2018
2018-01-20,Osmanlıspor,Malatyaspor,0,0,NA,NA,0,Fırat Aydınus,https://fbref.com/en/matches/4bd12c3b/Osmanlispor-Malatyaspor-January-20-2018-Super-Lig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Numan Ã‡Ã¼rÃ¼ksu,61,tr TUR,CB,90,0,0,0,0,1,0,1,0,1,2,0,0,0,2,0,0,1,2017-2018
2018-01-20,Osmanlıspor,Malatyaspor,0,0,NA,NA,0,Fırat Aydınus,https://fbref.com/en/matches/4bd12c3b/Osmanlispor-Malatyaspor-January-20-2018-Super-Lig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YalÃ§Ä±n Ayhan,55,tr TUR,CB,90,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2017-2018
2018-01-20,Osmanlıspor,Malatyaspor,0,0,NA,NA,0,Fırat Aydınus,https://fbref.com/en/matches/4bd12c3b/Osmanlispor-Malatyaspor-January-20-2018-Super-Lig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Avdija VrÅ¡ajeviÄ‡,2,ba BIH,RB,90,0,0,0,0,0,0,0,0,1,0,0,5,0,2,0,0,0,2017-2018
2018-01-20,Osmanlıspor,Malatyaspor,0,0,NA,NA,0,Fırat Aydınus,https://fbref.com/en/matches/4bd12c3b/Osmanlispor-Malatyaspor-January-20-2018-Super-Lig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Å½ydrÅ«nas KarÄemarskas,1,lt LTU,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-2018
2018-01-20,Fenerbahçe,Göztepe,2,1,NA,NA,0,Umit Öztürk,https://fbref.com/en/matches/4edd2a80/Fenerbahce-Goztepe-January-20-2018-Super-Lig,0,0,3,0,15,3,11,7,16,0,0,4,0,9,4,17,9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-2018
2018-01-21,Konyaspor,Trabzonspor,2,2,NA,NA,0,Mete Kalkavan,https://fbref.com/en/matches/65076f4d/Konyaspor-Trabzonspor-January-21-2018-Super-Lig,0,0,3,1,11,5,7,17,12,1,1,3,1,16,5,8,14,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-2018
2018-01-21,Sivasspor,Akhisarspor,1,1,NA,NA,0,Hüseyin Göçek,https://fbref.com/en/matches/00bfc075/Sivasspor-Akhisar-Belediyespor-January-21-2018-Super-Lig,0,0,3,0,17,4,9,13,14,0,0,2,1,6,3,6,17,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-2018
2018-01-21,Bursaspor,Başakşehir,0,3,NA,NA,0,Bülent Yildirim,https://fbref.com/en/matches/f469f727/Bursaspor-Istanbul-Basaksehir-January-21-2018-Super-Lig,0,0,2,0,9,2,10,10,11,0,0,3,0,8,4,14,9,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-2018
2018-01-21,Antalyaspor,Beşiktaş,1,2,NA,NA,0,Halis Özkahya,https://fbref.com/en/matches/77791d5c/Antalyaspor-Besiktas-January-21-2018-Super-Lig,0,0,2,0,10,4,15,15,12,0,0,1,0,15,6,17,20,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-2018
2018-01-22,Kayserispor,Galatasaray,1,3,NA,NA,0,Cüneyt Çakιr,https://fbref.com/en/matches/664eca07/Kayserispor-Galatasaray-January-22-2018-Super-Lig,0,0,2,0,15,6,6,12,16,0,0,0,0,11,5,6,12,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-2018
2018-01-26,Gençlerbirliği,Konyaspor,2,1,NA,NA,0,Cüneyt Çakιr,https://fbref.com/en/matches/5a8fc67a/Genclerbirligi-Konyaspor-January-26-2018-Super-Lig,0,0,3,1,13,3,9,14,12,1,1,3,0,7,3,11,7,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-2018
2018-01-26,Beşiktaş,Kasımpaşa,2,1,NA,NA,0,Hüseyin Göçek,https://fbref.com/en/matches/b2dec53a/Besiktas-Kasimpasa-January-26-2018-Super-Lig,0,0,3,0,15,8,11,10,17,0,0,2,0,15,5,9,16,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-2018
2018-01-27,Alanyaspor,Bursaspor,3,1,NA,NA,0,Umit Öztürk,https://fbref.com/en/matches/6cb6dd3c/Alanyaspor-Bursaspor-January-27-2018-Super-Lig,0,0,1,0,17,4,13,9,14,0,0,3,0,8,3,12,16,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-2018
2018-01-27,Göztepe,Kayserispor,1,1,NA,NA,0,Fırat Aydınus,https://fbref.com/en/matches/7b90199f/Goztepe-Kayserispor-January-27-2018-Super-Lig,0,0,1,0,13,3,8,26,11,0,0,5,2,5,1,14,9,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-2018
2018-01-27,Galatasaray,Osmanlıspor,2,0,NA,NA,0,Halil Meler,https://fbref.com/en/matches/6d3c291a/Galatasaray-Osmanlispor-January-27-2018-Super-Lig,0,0,0,0,23,9,13,6,12,0,0,1,0,11,1,7,11,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-2018
2018-01-28,Malatyaspor,Sivasspor,1,0,NA,NA,0,Mete Kalkavan,https://fbref.com/en/matches/81b2cfa2/Malatyaspor-Sivasspor-January-28-2018-Super-Lig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arouna KonÃ©,2,ci CIV,FW,90,0,0,0,0,3,1,0,0,3,1,0,1,0,0,0,0,0,2017-2018
2018-01-28,Malatyaspor,Sivasspor,1,0,NA,NA,0,Mete Kalkavan,https://fbref.com/en/matches/81b2cfa2/Malatyaspor-Sivasspor-January-28-2018-Super-Lig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Emre KÄ±lÄ±nÃ§,54,tr TUR,AM,90,0,0,0,0,2,0,0,0,0,2,1,6,0,2,0,0,0,2017-2018
2018-01-28,Malatyaspor,Sivasspor,1,0,NA,NA,0,Mete Kalkavan,https://fbref.com/en/matches/81b2cfa2/Malatyaspor-Sivasspor-January-28-2018-Super-Lig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mert YandaÅŸ,8,tr TUR,AM,74,0,0,0,0,3,1,0,0,1,0,0,8,1,0,0,0,0,2017-2018
2018-01-28,Malatyaspor,Sivasspor,1,0,NA,NA,0,Mete Kalkavan,https://fbref.com/en/matches/81b2cfa2/Malatyaspor-Sivasspor-January-28-2018-Super-Lig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Robinho,70,br BRA,"FW,MF",16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017-2018
2018-01-28,Malatyaspor,Sivasspor,1,0,NA,NA,0,Mete Kalkavan,https://fbref.com/en/matches/81b2cfa2/Malatyaspor-Sivasspor-January-28-2018-Super-Lig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Thievy Bifouma,14,cg CGO,AM,90,0,0,0,0,4,1,1,0,4,5,0,0,2,3,0,0,0,2017-2018
2018-01-28,Malatyaspor,Sivasspor,1,0,NA,NA,0,Mete Kalkavan,https://fbref.com/en/matches/81b2cfa2/Malatyaspor-Sivasspor-January-28-2018-Super-Lig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hakan Arslan,37,tr TUR,DM,86,0,0,0,0,1,1,0,0,0,2,0,1,3,3,0,0,0,2017-2018
2018-01-28,Malatyaspor,Sivasspor,1,0,NA,NA,0,Mete Kalkavan,https://fbref.com/en/matches/81b2cfa2/Malatyaspor-Sivasspor-January-28-2018-Super-Lig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cyriac,90,ci CIV,FW,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-2018
2018-01-28,Malatyaspor,Sivasspor,1,0,NA,NA,0,Mete Kalkavan,https://fbref.com/en/matches/81b2cfa2/Malatyaspor-Sivasspor-January-28-2018-Super-Lig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Delvin N'Dinga,88,cg CGO,DM,90,0,0,0,0,1,0,0,0,1,3,0,0,0,1,0,0,0,2017-2018
2018-01-28,Malatyaspor,Sivasspor,1,0,NA,NA,0,Mete Kalkavan,https://fbref.com/en/matches/81b2cfa2/Malatyaspor-Sivasspor-January-28-2018-Super-Lig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ziya Erdal,58,tr TUR,LB,90,0,0,0,0,0,0,0,0,2,0,0,7,2,0,0,0,0,2017-2018
2018-01-28,Malatyaspor,Sivasspor,1,0,NA,NA,0,Mete Kalkavan,https://fbref.com/en/matches/81b2cfa2/Malatyaspor-Sivasspor-January-28-2018-Super-Lig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mattias BjÃ¤rsmyr,6,se SWE,CB,90,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,2017-2018
2018-01-28,Malatyaspor,Sivasspor,1,0,NA,NA,0,Mete Kalkavan,https://fbref.com/en/matches/81b2cfa2/Malatyaspor-Sivasspor-January-28-2018-Super-Lig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Carl Medjani,85,dz ALG,CB,53,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,2017-2018
2018-01-28,Malatyaspor,Sivasspor,1,0,NA,NA,0,Mete Kalkavan,https://fbref.com/en/matches/81b2cfa2/Malatyaspor-Sivasspor-January-28-2018-Super-Lig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,John Boye,21,gh GHA,DF,37,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2017-2018
2018-01-28,Malatyaspor,Sivasspor,1,0,NA,NA,0,Mete Kalkavan,https://fbref.com/en/matches/81b2cfa2/Malatyaspor-Sivasspor-January-28-2018-Super-Lig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Auremir,18,br BRA,RB,90,0,0,0,0,0,0,0,0,5,3,0,3,3,2,0,0,0,2017-2018
2018-01-28,Malatyaspor,Sivasspor,1,0,NA,NA,0,Mete Kalkavan,https://fbref.com/en/matches/81b2cfa2/Malatyaspor-Sivasspor-January-28-2018-Super-Lig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tolgahan Acar,15,tr TUR,GK,90,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2017-2018
2018-01-28,Akhisarspor,Antalyaspor,1,1,NA,NA,0,Bülent Yildirim,https://fbref.com/en/matches/0bb5cdff/Akhisar-Belediyespor-Antalyaspor-January-28-2018-Super-Lig,0,0,3,0,16,6,8,8,16,0,0,4,0,2,1,13,26,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-2018
2018-01-28,Trabzonspor,Fenerbahçe,1,1,NA,NA,0,Ali Palabıyık,https://fbref.com/en/matches/31432281/Trabzonspor-Fenerbahce-January-28-2018-Super-Lig,0,0,2,0,11,2,12,18,15,0,0,3,0,13,6,8,14,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-2018
2018-01-29,Başakşehir,Karabükspor,5,0,NA,NA,0,Baris Şimşek,https://fbref.com/en/matches/35cedac2/Istanbul-Basaksehir-Kardemir-Karabukspor-January-29-2018-Super-Lig,0,0,0,0,22,10,13,15,7,0,0,1,0,4,2,9,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-2018
2018-02-02,Bursaspor,Beşiktaş,2,2,NA,NA,0,Halil Meler,https://fbref.com/en/matches/4db303d4/Bursaspor-Besiktas-February-2-2018-Super-Lig,0,0,4,0,9,6,10,12,24,0,0,2,0,14,9,15,6,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-2018
2018-02-03,Karabükspor,Alanyaspor,1,0,NA,NA,0,Arda Kardeşler,https://fbref.com/en/matches/e6c70ce2/Kardemir-Karabukspor-Alanyaspor-February-3-2018-Super-Lig,0,0,6,0,10,4,13,14,13,0,0,2,0,9,3,11,11,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-2018
2018-02-03,Antalyaspor,Malatyaspor,3,1,NA,NA,0,Cüneyt Çakιr,https://fbref.com/en/matches/9666287e/Antalyaspor-Malatyaspor-February-3-2018-Super-Lig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Deniz Kadah,63,tr TUR,FW,90,2,0,1,1,4,2,0,0,1,0,1,1,1,1,0,0,0,2017-2018
2018-02-03,Antalyaspor,Malatyaspor,3,1,NA,NA,0,Cüneyt Çakιr,https://fbref.com/en/matches/9666287e/Antalyaspor-Malatyaspor-February-3-2018-Super-Lig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Danilo Sousa Campos,90,be BEL,AM,45,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,2017-2018
2018-02-03,Antalyaspor,Malatyaspor,3,1,NA,NA,0,Cüneyt Çakιr,https://fbref.com/en/matches/9666287e/Antalyaspor-Malatyaspor-February-3-2018-Super-Lig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Moestafa El Kabir,14,ma MAR,"FW,MF",45,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,2017-2018
2018-02-03,Antalyaspor,Malatyaspor,3,1,NA,NA,0,Cüneyt Çakιr,https://fbref.com/en/matches/9666287e/Antalyaspor-Malatyaspor-February-3-2018-Super-Lig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Emre GÃ¼ral,77,tr TUR,AM,76,0,0,0,0,0,0,1,0,0,0,0,5,1,0,0,0,0,2017-2018
2018-02-03,Antalyaspor,Malatyaspor,3,1,NA,NA,0,Cüneyt Çakιr,https://fbref.com/en/matches/9666287e/Antalyaspor-Malatyaspor-February-3-2018-Super-Lig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hakan Ã–zmert,88,tr TUR,MF,14,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,2017-2018
2018-02-03,Antalyaspor,Malatyaspor,3,1,NA,NA,0,Cüneyt Çakιr,https://fbref.com/en/matches/9666287e/Antalyaspor-Malatyaspor-February-3-2018-Super-Lig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Maicon Marques,11,br BRA,AM,85,0,0,0,0,0,0,0,0,2,3,0,6,2,1,0,1,0,2017-2018
2018-02-03,Antalyaspor,Malatyaspor,3,1,NA,NA,0,Cüneyt Çakιr,https://fbref.com/en/matches/9666287e/Antalyaspor-Malatyaspor-February-3-2018-Super-Lig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Souleymane Doukara,39,sn SEN,"FW,MF",5,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,2017-2018
2018-02-03,Antalyaspor,Malatyaspor,3,1,NA,NA,0,Cüneyt Çakιr,https://fbref.com/en/matches/9666287e/Antalyaspor-Malatyaspor-February-3-2018-Super-Lig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Charles Fernando BasÃ­lio da Silva,8,br BRA,DM,90,0,0,0,0,0,0,0,0,4,4,0,0,1,1,0,0,0,2017-2018
2018-02-03,Antalyaspor,Malatyaspor,3,1,NA,NA,0,Cüneyt Çakιr,https://fbref.com/en/matches/9666287e/Antalyaspor-Malatyaspor-February-3-2018-Super-Lig,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zeki YÄ±ldÄ±rÄ±m,7,tr TUR,DM,90,0,0,0,0,1,1,0,0,6,2,0,0,2,1,0,0,0,2017-2018
